word	time	filler
"is"	387.19607692307693	0
"a"	387.43315384615386	0
"the"	387.6702307692308	0
"simplest"	387.9073076923077	0
"example"	388.14438461538464	0
"the"	388.38146153846156	0
"tech"	388.6185384615385	0
"function"	388.8556153846154	0
"this'll"	389.09269230769235	0
"get"	389.3297692307693	0
"called"	389.5668461538462	0
"executed"	389.8039230769231	0
"every"	390.779	0
"iteration"	391.045	0
"of"	391.3856666666667	0
"the"	391.72633333333334	0
"simulation"	392.067	0
"and"	392.40766666666667	0
"we"	392.74833333333333	0
"can"	393.089	0
"use"	393.42966666666666	0
"the"	393.7703333333333	0
"X&Y"	395.011	0
"from"	395.3536666666667	0
"being"	395.69633333333337	0
"provided"	396.03900000000004	0
"by"	396.3816666666667	0
"arse"	396.7243333333334	0
"are"	397.06700000000006	0
"forced"	397.40966666666674	0
"layout"	397.7523333333334	0
"um"	398.095	1
"update"	398.4292222222222	0
"to"	398.7634444444444	0
"move"	399.0976666666666	0
"modify"	399.4318888888888	0
"the"	399.766111111111	0
"positions"	400.1003333333332	0
"of"	400.4345555555554	0
"the"	400.7687777777776	0
"circles"	402.075	0
"the"	402.5052857142857	0
"that"	402.93557142857145	0
"were"	403.3658571428572	0
"using"	403.7961428571429	0
"to"	404.22642857142864	0
"represent"	404.6567142857144	0
"so"	405.087	0
"with"	405.37978571428573	0
"all"	405.6725714285715	0
"that"	405.9653571428572	0
"you"	406.25814285714296	0
"get"	406.5509285714287	0
"a"	406.84371428571444	0
"you"	407.1365000000002	0
"cover"	407.4292857142859	0
"get"	407.72207142857167	0
"a"	408.0148571428574	0
"couple"	408.30764285714315	0
"circles"	408.6004285714289	0
"frames"	408.89321428571463	0
"ah"	409.969	1
"would"	410.28325	0
"you"	410.5975	0
"can"	410.91175000000004	0
"you"	411.22600000000006	0
"already"	411.54025000000007	0
"see"	411.8545000000001	0
"that"	412.1687500000001	0
"this"	412.4830000000001	0
"is"	412.79725000000013	0
"a"	413.11150000000015	0
"nice"	413.42575000000016	0
"ah"	413.074	1
"visual"	413.8764	0
"attractive"	414.67879999999997	0
"ah"	415.48119999999994	1
"same"	416.2835999999999	0
"and"	417.086	0
"it"	417.3206923076923	0
"only"	417.5553846153846	0
"took"	417.79007692307687	0
"a"	418.02476923076915	0
"few"	418.25946153846144	0
"lines"	418.4941538461537	0
"of"	418.728846153846	0
"code"	418.9635384615383	0
"to"	419.1982307692306	0
"do"	419.43292307692286	0
"this"	419.66761538461515	0
"so"	419.90230769230743	0
"what"	421.037	0
"what's"	421.3130769230769	0
"going"	421.5891538461538	0
"on"	421.8652307692307	0
"behind"	422.14130769230763	0
"the"	422.41738461538455	0
"scenes"	422.69346153846146	0
"to"	422.9695384615384	0
"help"	423.2456153846153	0
"make"	423.5216923076922	0
"this"	423.7977692307691	0
"attractive"	424.07384615384603	0
"are"	424.34992307692295	0
"are"	424.959	0
"the"	425.2569285714286	0
"forces"	425.55485714285714	0
"that"	425.8527857142857	0
"we've"	426.15071428571423	0
"mentioned"	426.4486428571428	0
"that"	426.7465714285713	0
"are"	427.04449999999986	0
"working"	427.3424285714284	0
"on"	427.64035714285694	0
"it"	427.9382857142855	0
"to"	428.236214285714	0
"these"	428.53414285714257	0
"notes"	428.8320714285711	0
"I"	429.013	0
"like"	429.39189999999996	0
"to"	429.77079999999995	0
"talk"	430.14969999999994	0
"about"	430.5285999999999	0
"briefly"	430.9074999999999	0
"a"	431.2863999999999	0
"charged"	431.6652999999999	0
"and"	432.0441999999999	0
"gravity"	432.42309999999986	0
"charge"	432.919	0
"uh"	433.36688888888887	1
"I"	433.81477777777775	0
"get"	434.26266666666663	0
"my"	434.7105555555555	0
"guy"	435.1584444444444	0
"up"	435.6063333333333	0
"charge"	436.05422222222217	0
"represents"	436.50211111111105	0
"um"	437.229	1
"the"	437.7318333333333	0
"the"	438.23466666666667	0
"reporter"	438.7375	0
"attraction"	439.24033333333335	0
"between"	439.7431666666667	0
"each"	440.399	0
"node"	440.83162500000003	0
"in"	441.26425000000006	0
"every"	441.6968750000001	0
"other"	442.1295000000001	0
"node"	442.56212500000015	0
"so"	442.9947500000002	0
"um"	443.4273750000002	1
"a"	443.086	0
"more"	443.4234166666667	0
"negative"	443.7608333333334	0
"values"	444.09825000000006	0
"cause"	444.43566666666675	0
"the"	444.77308333333343	0
"nose"	445.1105000000001	0
"to"	445.4479166666668	0
"repulse"	445.7853333333335	0
"from"	446.12275000000017	0
"one"	446.46016666666685	0
"another"	446.79758333333353	0
"and"	447.909	0
"more"	448.31545454545454	0
"and"	448.7219090909091	0
"less"	449.12836363636364	0
"negative"	449.5348181818182	0
"and"	449.94127272727275	0
"positive"	450.3477272727273	0
"eyes"	450.75418181818185	0
"causing"	451.1606363636364	0
"to"	451.56709090909095	0
"attract"	451.9735454545455	0
"um"	452.038	1
"so"	452.3729	0
"you"	452.7078	0
"are"	453.0427	0
"gonna"	453.37760000000003	0
"make"	453.71250000000003	0
"cool"	454.04740000000004	0
"stuff"	454.38230000000004	0
"like"	454.71720000000005	0
"that"	455.05210000000005	0
"um"	455.729	1
"gravity"	456.17408333333333	0
"on"	456.6191666666667	0
"like"	457.06425	0
"this"	457.50933333333336	0
"forever"	457.9544166666667	0
"is"	458.39950000000005	0
"not"	458.8445833333334	0
"down"	459.28966666666673	0
"to"	459.7347500000001	0
"her"	460.1798333333334	0
"thats"	460.62491666666676	0
"is"	461.007	0
"moreover"	461.399375	0
"events"	461.79175000000004	0
"described"	462.18412500000005	0
"as"	462.57650000000007	0
"a"	462.9688750000001	0
"physical"	463.3612500000001	0
"spring"	463.7536250000001	0
"spring-like"	464.209	0
"same"	464.650375	0
"attached"	465.09175	0
"to"	465.533125	0
"the"	465.9745	0
"center"	466.41587499999997	0
"of"	466.85724999999996	0
"the"	467.29862499999996	0
"visualizations"	467.074	0
"so"	467.5835	0
"a"	468.093	0
"higher"	468.6025	0
"gravity"	469.112	0
"I'm"	469.6215	0
"constrains"	471.031	0
"it"	471.3693846153846	0
"to"	471.7077692307692	0
"the"	472.0461538461538	0
"center"	472.3845384615384	0
"and"	472.722923076923	0
"if"	473.0613076923076	0
"you"	473.3996923076922	0
"let"	473.7380769230768	0
"go"	474.0764615384614	0
"of"	474.414846153846	0
"gravity"	474.7532307692306	0
"you"	475.0916153846152	0
"everything"	475.709	0
"flows"	476.1385714285714	0
"out"	476.56814285714285	0
"the"	476.99771428571427	0
"space"	477.4272857142857	0
"so"	477.8568571428571	0
"I'll"	478.28642857142853	0
"just"	479.409	0
"uh"	480.0405714285714	1
"this"	480.67214285714283	0
"beginner"	481.30371428571425	0
"introduction"	481.93528571428567	0
"knowledge"	482.5668571428571	0
"to"	483.1984285714285	0
"the"	483.083	0
"layout"	483.40791666666667	0
"you"	483.73283333333336	0
"can"	484.05775000000006	0
"start"	484.38266666666675	0
"to"	484.70758333333345	0
"abuse"	485.03250000000014	0
"the"	485.35741666666684	0
"force"	485.68233333333353	0
"and"	486.0072500000002	0
"our"	486.3321666666669	0
"own"	486.6570833333336	0
"in"	487.729	0
"our"	488.0966363636364	0
"own"	488.46427272727277	0
"way"	488.83190909090916	0
"um"	489.19954545454556	1
"and"	489.56718181818195	0
"the"	489.93481818181834	0
"first"	490.30245454545474	0
"abuse"	490.67009090909113	0
"can"	491.0377272727275	0
"be"	491.4053636363639	0
"uh"	492.169	1
"the"	492.5757777777778	0
"example"	492.98255555555556	0
"that"	493.38933333333335	0
"irene"	493.79611111111114	0
"was"	494.20288888888894	0
"talking"	494.6096666666667	0
"about"	495.0164444444445	0
"uh"	495.4232222222223	1
"the"	495.083	0
"public"	495.39700000000005	0
"char"	495.71100000000007	0
"and"	496.0250000000001	0
"this"	496.3390000000001	0
"was"	496.65300000000013	0
"first"	496.96700000000016	0
"are"	497.2810000000002	0
"one"	497.5950000000002	0
"the"	497.9090000000002	0
"first"	498.22300000000024	0
"so"	498.53700000000026	0
"you"	498.8510000000003	0
"know"	499.1650000000003	0
"best"	499.4790000000003	0
"ways"	499.79300000000035	0
"this"	501.007	0
"was"	501.4149	0
"shown"	501.8228	0
"was"	502.23069999999996	0
"a"	502.63859999999994	0
"New"	503.0464999999999	0
"York"	503.4543999999999	0
"Times"	503.8622999999999	0
"visualization"	504.2701999999999	0
"that"	504.67809999999986	0
"was"	505.149	0
"looking"	505.5295	0
"at"	505.90999999999997	0
"the"	506.29049999999995	0
"Obama"	506.67099999999994	0
"ah"	507.0514999999999	1
"budget"	507.4319999999999	0
"proposal"	507.8124999999999	0
"and"	508.589	0
"some"	508.8803125	0
"use"	509.171625	0
"in"	509.4629375	0
"the"	509.75425	0
"you"	510.0455625	0
"know"	510.336875	0
"term"	510.6281875	0
"budget"	510.9195	0
"a"	511.21081250000003	0
"bubble"	511.50212500000004	0
"charge"	511.79343750000004	0
"us"	512.08475	0
"to"	512.3760625	0
"read"	512.667375	0
"mean"	512.9586875	0
"were"	513.025	0
"using"	513.4264615384615	0
"the"	513.827923076923	0
"the"	514.2293846153844	0
"node"	514.6308461538459	0
"size"	515.0323076923074	0
"to"	515.4337692307689	0
"represent"	515.8352307692304	0
"some"	516.2366923076919	0
"underlying"	516.6381538461534	0
"data"	517.0396153846149	0
"about"	517.4410769230764	0
"you"	517.8425384615379	0
"so"	518.469	0
"how"	518.912	0
"would"	519.355	0
"how"	519.798	0
"we"	520.241	0
"might"	520.684	0
"we"	521.127	0
"be"	521.057	0
"able"	521.3907777777778	0
"to"	521.7245555555555	0
"implement"	522.0583333333333	0
"this"	522.392111111111	0
"ah"	522.7258888888888	1
"type"	523.0596666666665	0
"a"	523.3934444444443	0
"visualization"	523.727222222222	0
"using"	524.097	0
"the"	524.4067	0
"knowledge"	524.7164	0
"that"	525.0261	0
"we"	525.3358000000001	0
"have"	525.6455000000001	0
"about"	525.9552000000001	0
"of"	526.2649000000001	0
"course"	526.5746000000001	0
"layout"	526.8843000000002	0
"well"	528.094	0
"the"	528.3004666666667	0
"first"	528.5069333333333	0
"date"	528.7134	0
"is"	528.9198666666666	0
"easy"	529.1263333333333	0
"weekend"	529.3327999999999	0
"and"	529.5392666666665	0
"city"	529.7457333333332	0
"views"	529.9521999999998	0
"in"	530.1586666666665	0
"some"	530.3651333333331	0
"static"	530.5715999999998	0
"const"	530.7780666666664	0
"int"	530.984533333333	0
"for"	532.091	0
"rads"	532.3991	0
"we"	532.7072	0
"can"	533.0152999999999	0
"scale"	533.3233999999999	0
"the"	533.6314999999998	0
"size"	533.9395999999998	0
"were"	534.2476999999998	0
"published"	534.5557999999997	0
"by"	534.8638999999997	0
"the"	536.072	0
"data"	536.3072307692307	0
"that"	536.5424615384615	0
"is"	536.7776923076922	0
"representing"	537.0129230769229	0
"you"	537.2481538461536	0
"know"	537.4833846153844	0
"that"	537.7186153846151	0
"we"	537.9538461538458	0
"wanted"	538.1890769230765	0
"to"	538.4243076923073	0
"represent"	538.659538461538	0
"um"	538.8947692307687	1
"and"	540.003	0
"that"	540.3691818181818	0
"gets"	540.7353636363636	0
"us"	541.1015454545453	0
"halfway"	541.4677272727271	0
"there"	541.8339090909088	0
"ah"	542.2000909090906	1
"but"	542.5662727272723	0
"unfortunately"	542.9324545454541	0
"everything's"	543.2986363636359	0
"overlapping"	543.6648181818176	0
"nothing"	544.058	0
"looks"	544.3199999999999	0
"good"	544.5819999999999	0
"anymore"	544.8439999999998	0
"so"	546.006	0
"what"	546.2820909090909	0
"we"	546.5581818181819	0
"do"	546.8342727272728	0
"the"	547.1103636363638	0
"the"	547.3864545454547	0
"inside"	547.6625454545457	0
"is"	547.9386363636366	0
"that"	548.2147272727276	0
"we"	548.4908181818186	0
"can"	548.7669090909095	0
"passe"	549.043	0
"function"	549.354076923077	0
"to"	549.6651538461539	0
"our"	549.9762307692308	0
"charge"	550.2873076923078	0
"primary"	550.5983846153847	0
"doesn't"	550.9094615384616	0
"have"	551.2205384615386	0
"to"	551.5316153846155	0
"be"	551.8426923076925	0
"constrained"	552.1537692307694	0
"by"	552.4648461538463	0
"ice"	552.7759230769233	0
"data"	553.087	0
"casa"	553.4353333333333	0
"neither"	553.7836666666667	0
"and"	555.032	0
"so"	555.3970909090909	0
"you"	555.7621818181818	0
"can"	556.1272727272727	0
"use"	556.4923636363636	0
"so"	556.8574545454545	0
"this"	557.2225454545454	0
"this"	557.5876363636363	0
"now"	557.9527272727272	0
"functional"	558.3178181818181	0
"get"	558.682909090909	0
"executed"	559.048	0
"for"	559.4807142857143	0
"each"	559.9134285714285	0
"node"	560.3461428571428	0
"in"	560.7788571428571	0
"your"	561.2115714285713	0
"layout"	561.6442857142856	0
"um"	562.077	1
"at"	562.41725	0
"the"	562.7574999999999	0
"start"	563.0977499999999	0
"up"	563.4379999999999	0
"uh"	563.7782499999998	1
"force"	564.1184999999998	0
"a"	564.4587499999998	0
"ah"	564.7989999999998	1
"at"	565.1392499999997	0
"that"	565.4794999999997	0
"start"	565.8197499999997	0
"time"	567.006	0
"and"	567.4555555555555	0
"so"	567.9051111111111	0
"we"	568.3546666666666	0
"can"	568.8042222222222	0
"use"	569.2537777777777	0
"the"	569.7033333333333	0
"date"	570.1528888888888	0
"itself"	570.6024444444444	0
"to"	572.006	0
"scale"	572.4567777777778	0
"um"	572.9075555555556	1
"are"	573.3583333333335	0
"are"	573.8091111111113	0
"charged"	574.2598888888891	0
"are"	574.710666666667	0
"reported"	575.1614444444448	0
"value"	575.6122222222226	0
"by"	576.063	0
"this"	576.3736153846154	0
"the"	576.6842307692308	0
"amount"	576.9948461538462	0
"that"	577.3054615384616	0
"is"	577.616076923077	0
"being"	577.9266923076924	0
"virtuous"	578.2373076923078	0
"and"	578.5479230769232	0
"with"	578.8585384615386	0
"those"	579.169153846154	0
"two"	579.4797692307694	0
"changes"	579.7903846153848	0
"we"	581.001	0
"did"	581.6104	0
"this"	582.2198000000001	0
"nice"	582.8292000000001	0
"ah"	583.4386000000002	1
"affects"	584.048	0
"right"	584.3487	0
"each"	584.6494	0
"node"	584.9501	0
"is"	585.2508	0
"is"	585.5515	0
"pushing"	585.8522	0
"away"	586.1529	0
"a"	586.4536	0
"relative"	586.7543000000001	0
"to"	588.018	0
"a"	588.3279230769231	0
"its"	588.6378461538461	0
"size"	588.9477692307692	0
"and"	589.2576923076922	0
"the"	589.5676153846152	0
"sizes"	589.8775384615383	0
"are"	590.1874615384613	0
"then"	590.4973846153844	0
"scaled"	590.8073076923074	0
"by"	591.1172307692304	0
"the"	591.4271538461535	0
"day"	591.7370769230765	0
"you're"	592.047	0
"looking"	592.5538750000001	0
"for"	593.0607500000001	0
"so"	593.5676250000001	0
"it"	594.0745000000002	0
"was"	594.5813750000002	0
"very"	595.0882500000002	0
"nice"	595.5951250000003	0
"um"	597.002	1
"and"	597.4325714285714	0
"this"	597.8631428571427	0
"is"	598.2937142857141	0
"my"	598.7242857142855	0
"this"	599.1548571428569	0
"is"	599.5854285714283	0
"the"	600.016	0
"the"	600.5984285714285	0
"summation"	601.180857142857	0
"of"	601.7632857142855	0
"the"	602.345714285714	0
"whole"	602.9281428571426	0
"talk"	603.5105714285711	0
"so"	604.093	0
"study"	604.84925	0
"it"	605.6055	0
"uh"	606.36175	1
"I"	608.018	0
"think"	608.2874	0
"Mike"	608.5568000000001	0
"Bostock"	608.8262000000001	0
"ah"	609.0956000000001	1
"said"	609.3650000000001	0
"it"	609.6344000000001	0
"very"	609.9038000000002	0
"eloquently"	610.1732000000002	0
"when"	610.4426000000002	0
"he"	610.7120000000002	0
"said"	610.9814000000002	0
"the"	611.2508000000003	0
"force"	611.5202000000003	0
"lay"	611.7896000000003	0
"out"	612.059	0
"there"	612.235	0
"is"	612.4110000000001	0
"an"	612.5870000000001	0
"implicit"	612.7630000000001	0
"way"	612.9390000000002	0
"to"	614.015	0
"do"	614.397625	0
"position"	614.7802499999999	0
"encoding"	615.1628749999999	0
"I'm"	615.5454999999998	0
"gonna"	615.9281249999998	0
"remix"	616.3107499999998	0
"that"	616.6933749999997	0
"quote"	617.076	0
"slightly"	617.4094166666666	0
"and"	617.7428333333332	0
"say"	618.0762499999998	0
"it's"	618.4096666666665	0
"a"	618.7430833333331	0
"lazy"	619.0764999999997	0
"way"	619.4099166666663	0
"to"	619.7433333333329	0
"move"	620.0767499999995	0
"notes"	620.4101666666661	0
"around"	620.7435833333327	0
"but"	621.086	0
"its"	621.3911	0
"it's"	621.6962000000001	0
"a"	622.0013000000001	0
"good"	622.3064000000002	0
"kind"	622.6115000000002	0
"of"	622.9166000000002	0
"lazy"	623.2217000000003	0
"so"	623.5268000000003	0
"um"	623.8319000000004	1
"as"	625.037	0
"we'll"	625.3378	0
"see"	625.6386	0
"in"	625.9394	0
"these"	626.2402	0
"these"	626.5409999999999	0
"other"	626.8417999999999	0
"examples"	627.1425999999999	0
"where"	627.4433999999999	0
"we"	627.7441999999999	0
"don't"	629.017	0
"have"	629.3811818181819	0
"to"	629.7453636363637	0
"care"	630.1095454545455	0
"about"	630.4737272727273	0
"uh"	630.8379090909091	1
"each"	631.2020909090909	0
"individual"	631.5662727272727	0
"location"	631.9304545454545	0
"of"	632.2946363636363	0
"that"	632.6588181818181	0
"up"	633.023	0
"the"	633.408375	0
"no"	633.7937499999999	0
"2"	634.1791249999999	0
"instead"	634.5644999999998	0
"impose"	634.9498749999998	0
"simple"	635.3352499999997	0
"rules"	635.7206249999997	0
"in"	637.006	0
"our"	637.4067	0
"simulation"	637.8074	0
"right"	638.2081000000001	0
"and"	638.6088000000001	0
"allow"	639.0095000000001	0
"the"	639.4102000000001	0
"notes"	639.8109000000002	0
"to"	640.2116000000002	0
"find"	640.6123000000002	0
"correct"	641.013	0
"positions"	641.2668333333334	0
"based"	641.5206666666667	0
"on"	641.7745	0
"our"	642.0283333333333	0
"simple"	642.2821666666666	0
"rule"	642.536	0
"set"	642.7898333333333	0
"that"	643.0436666666666	0
"were"	643.2974999999999	0
"given"	643.5513333333332	0
"a"	643.8051666666665	0
"yeah"	644.059	0
"here"	644.3675384615384	0
"we're"	644.6760769230768	0
"just"	644.9846153846153	0
"using"	645.2931538461537	0
"that"	645.6016923076921	0
"the"	645.9102307692306	0
"charge"	646.218769230769	0
"the"	646.5273076923074	0
"simple"	646.8358461538459	0
"rule"	647.1443846153843	0
"that"	647.4529230769227	0
"charges"	647.7614615384612	0
"relative"	648.007	0
"to"	648.3583333333333	0
"size"	648.7096666666667	0
"and"	650.024	0
"that's"	650.5291666666667	0
"ah"	651.0343333333334	1
"it"	651.5395000000001	0
"takes"	652.0446666666668	0
"so"	652.5498333333335	0
"how"	653.055	0
"ask"	653.4250909090908	0
"away"	653.7951818181817	0
"abuse"	654.1652727272726	0
"this"	654.5353636363635	0
"concept"	654.9054545454544	0
"to"	655.2755454545453	0
"apply"	655.6456363636362	0
"I'm"	656.0157272727271	0
"several"	656.385818181818	0
"forces"	656.7559090909089	0
"a"	658.026	0
"yeah"	658.5383333333333	0
"ask"	659.0506666666666	0
"your"	659.563	0
"nice"	660.0753333333333	0
"yeah"	660.5876666666667	0
"I"	662.0	0
"like"	662.238	0
"the"	662.4760000000001	0
"Darth"	662.7140000000002	0
"Vader"	662.9520000000002	0
"is"	663.1900000000003	0
"the"	663.4280000000003	0
"evil"	663.6660000000004	0
"lists"	663.9040000000005	0
"character"	664.1420000000005	0
"and"	664.3800000000006	0
"yet"	664.6180000000006	0
"in"	664.8560000000007	0
"the"	665.0940000000007	0
"book"	665.3320000000008	0
"your"	665.5700000000008	0
"the"	665.8080000000009	0
"movie"	666.046	0
"ah"	667.045	1
"well"	667.4765714285714	0
"the"	667.9081428571429	0
"the"	668.3397142857144	0
"original"	668.7712857142859	0
"one"	669.2028571428574	0
"here"	669.6344285714289	0
"ah"	670.066	1
"had"	670.4026	0
"this"	670.7392	0
"cool"	671.0758	0
"feature"	671.4123999999999	0
"where"	671.7489999999999	0
"but"	672.0855999999999	0
"you"	672.4221999999999	0
"could"	672.7587999999998	0
"split"	673.0953999999998	0
"apart"	673.4319999999998	0
"notes"	673.7685999999998	0
"based"	674.1051999999997	0
"on"	674.4417999999997	0
"some"	674.7783999999997	0
"categorical"	676.015	0
"values"	676.5215	0
"so"	677.0279999999999	0
"here"	677.5344999999999	0
"the"	678.0409999999998	0
"it's"	678.5474999999998	0
"mandatory"	679.0539999999997	0
"versus"	679.5604999999997	0
"discretionary"	680.0669999999997	0
"spending"	680.5734999999996	0
"which"	681.008	0
"brings"	681.3467777777778	0
"us"	681.6855555555555	0
"to"	682.0243333333333	0
"the"	682.363111111111	0
"idea"	682.7018888888888	0
"I"	683.0406666666665	0
"love"	683.3794444444443	0
"up"	683.718222222222	0
"imposing"	685.029	0
"our"	685.4085	0
"our"	685.788	0
"own"	686.1675	0
"are"	686.547	0
"applying"	686.9265	0
"it"	687.306	0
"yeah"	687.6855	0
"ah"	688.065	1
"imposing"	688.448375	0
"our"	688.83175	0
"own"	689.2151250000001	0
"custom"	689.5985000000001	0
"forces"	689.9818750000001	0
"onto"	690.3652500000001	0
"the"	690.7486250000001	0
"the"	692.032	0
"notes"	692.5333333333333	0
"so"	693.0346666666667	0
"I"	693.5360000000001	0
"recreated"	694.0373333333334	0
"um"	694.5386666666668	1
"part"	696.012	0
"serve"	696.389375	0
"the"	696.76675	0
"the"	697.144125	0
"New"	697.5215000000001	0
"York"	697.8988750000001	0
"Times"	698.2762500000001	0
"one"	698.6536250000001	0
"a"	699.031	0
"visualization"	699.4312	0
"in"	699.8314	0
"this"	700.2316000000001	0
"up"	700.6318000000001	0
"demo"	701.0320000000002	0
"for"	701.4322000000002	0
"the"	701.8324000000002	0
"for"	702.2326000000003	0
"the"	702.6328000000003	0
"blog"	703.033	0
"post"	703.5405000000001	0
"about"	704.048	0
"this"	704.5554999999999	0
"is"	705.0629999999999	0
"gates"	705.5704999999998	0
"spending"	706.078	0
"so"	706.3870769230768	0
"the"	706.6961538461537	0
"Gates"	707.0052307692306	0
"Foundation"	707.3143076923075	0
"um"	707.6233846153843	1
"so"	707.9324615384612	0
"that"	708.2415384615381	0
"time"	708.550615384615	0
"was"	708.8596923076918	0
"cut"	709.1687692307687	0
"off"	709.4778461538456	0
"but"	709.7869230769224	0
"and"	710.096	0
"their"	710.4348333333334	0
"then"	710.7736666666667	0
"the"	711.1125000000001	0
"grant"	711.4513333333334	0
"sizes"	711.7901666666668	0
"that"	712.1290000000001	0
"they've"	712.4678333333335	0
"provided"	712.8066666666668	0
"over"	713.1455000000002	0
"the"	713.4843333333336	0
"years"	713.8231666666669	0
"so"	715.062	0
"and"	715.3697	0
"in"	715.6773999999999	0
"this"	715.9850999999999	0
"the"	716.2927999999998	0
"CAG"	716.6004999999998	0
"or"	716.9081999999997	0
"the"	717.2158999999997	0
"character"	717.5235999999996	0
"Oracle"	717.8312999999996	0
"slaying"	719.039	0
"we"	719.28975	0
"can"	719.5405000000001	0
"do"	719.7912500000001	0
"is"	720.0420000000001	0
"over"	720.2927500000002	0
"years"	720.5435000000002	0
"and"	720.7942500000003	0
"so"	721.0450000000003	0
"you"	721.2957500000003	0
"can"	721.5465000000004	0
"see"	721.7972500000004	0
"you"	723.029	0
"get"	723.40475	0
"this"	723.7805000000001	0
"really"	724.1562500000001	0
"nice"	724.5320000000002	0
"organic"	724.9077500000002	0
"ah"	725.2835000000002	1
"feeling"	725.6592500000003	0
"and"	726.089	0
"they"	726.3916	0
"came"	726.6942	0
"back"	726.9968	0
"emerge"	727.2994	0
"back"	727.602	0
"together"	727.9046	0
"so"	728.2072	0
"it's"	728.5097999999999	0
"pretty"	728.8123999999999	0
"um"	730.015	1
"and"	730.4175	0
"it's"	730.82	0
"useful"	731.2225000000001	0
"so"	731.6250000000001	0
"how"	732.0275000000001	0
"do"	732.4300000000002	0
"we"	732.8325000000002	0
"do"	733.2350000000002	0
"that"	733.6375000000003	0
"well"	734.004	0
"here's"	734.4384285714286	0
"our"	734.8728571428572	0
"our"	735.3072857142859	0
"basic"	735.7417142857145	0
"take"	736.1761428571431	0
"function"	736.6105714285717	0
"the"	737.081	0
"whole"	737.4234444444445	0
"the"	737.765888888889	0
"whole"	738.1083333333335	0
"general"	738.450777777778	0
"idea"	738.7932222222224	0
"of"	739.1356666666669	0
"customs"	739.4781111111114	0
"forces"	739.8205555555559	0
"in"	741.063	0
"this"	741.4271818181818	0
"in"	741.7913636363636	0
"this"	742.1555454545454	0
"example"	742.5197272727272	0
"is"	742.883909090909	0
"we"	743.2480909090908	0
"can"	743.6122727272726	0
"modify"	743.9764545454544	0
"this"	744.3406363636362	0
"slightly"	744.704818181818	0
"to"	745.069	0
"add"	745.3557857142857	0
"enough"	745.6425714285715	0
"first"	745.9293571428573	0
"day"	746.216142857143	0
"you"	746.5029285714288	0
"know"	746.7897142857146	0
"a"	747.0765000000004	0
"function"	747.3632857142861	0
"at"	747.6500714285719	0
"jacks"	747.9368571428577	0
"with"	748.2236428571434	0
"your"	748.5104285714292	0
"notes"	748.797214285715	0
"somehow"	749.084	0
"and"	750.075	0
"modifies"	750.7436666666667	0
"the"	751.4123333333334	0
"in"	752.0810000000001	0
"position"	752.7496666666668	0
"slightly"	753.4183333333335	0
"and"	754.087	0
"then"	754.5045833333334	0
"use"	754.9221666666667	0
"that"	755.3397500000001	0
"uh"	755.7573333333335	1
"to"	756.1749166666668	0
"then"	756.5925000000002	0
"that"	757.0100833333336	0
"modify"	757.4276666666669	0
"position"	757.8452500000003	0
"to"	758.2628333333337	0
"them"	758.680416666667	0
"position"	759.098	0
"are"	759.6025	0
"nuts"	760.107	0
"um"	760.6115	1
"so"	761.116	0
"here's"	761.6205	0
"an"	762.125	0
"example"	762.6295	0
"I"	764.034	0
"and"	764.3157272727273	0
"we"	764.5974545454545	0
"all"	764.8791818181818	0
"go"	765.1609090909091	0
"through"	765.4426363636363	0
"all"	765.7243636363636	0
"the"	766.0060909090909	0
"code"	766.2878181818181	0
"but"	766.5695454545454	0
"um"	766.8512727272727	1
"in"	768.033	0
"this"	768.3385000000001	0
"we"	768.644	0
"would"	768.9495	0
"have"	769.2549999999999	0
"some"	769.5604999999998	0
"some"	769.8659999999998	0
"way"	770.1714999999997	0
"to"	770.4769999999996	0
"represent"	770.7824999999996	0
"the"	771.088	0
"two"	771.2917333333334	0
"centers"	771.4954666666667	0
"that"	771.6992000000001	0
"we"	771.9029333333335	0
"want"	772.1066666666669	0
"to"	772.3104000000003	0
"have"	772.5141333333337	0
"a"	772.7178666666671	0
"rest"	772.9216000000005	0
"let"	773.1253333333339	0
"up"	773.3290666666672	0
"I"	773.5328000000006	0
"know"	773.736533333334	0
"it's"	773.9402666666674	0
"from"	775.044	0
"left"	775.6155714285715	0
"to"	776.1871428571429	0
"right"	776.7587142857144	0
"and"	777.3302857142859	0
"ah"	777.9018571428574	1
"we"	778.4734285714288	0
"grab"	779.054	0
"where"	779.3593	0
"you"	779.6646	0
"have"	779.9698999999999	0
"a"	780.2751999999999	0
"function"	780.5804999999999	0
"called"	780.8857999999999	0
"move"	781.1910999999999	0
"toward"	781.4963999999999	0
"center"	781.8016999999999	0
"um"	783.007	1
"know"	783.2768666666666	0
"Tagore"	783.5467333333332	0
"centre"	783.8165999999999	0
"a"	784.0864666666665	0
"and"	784.3563333333332	0
"this"	784.6261999999998	0
"this"	784.8960666666665	0
"is"	785.1659333333331	0
"a"	785.4357999999997	0
"function"	785.7056666666664	0
"that"	785.975533333333	0
"returns"	786.2453999999997	0
"a"	786.5152666666663	0
"function"	786.785133333333	0
"will"	787.055	0
"see"	787.3886666666666	0
"why"	787.7223333333333	0
"in"	788.065	0
"a"	788.4403636363637	0
"minute"	788.8157272727274	0
"um"	789.191090909091	1
"but"	789.5664545454547	0
"so"	789.9418181818183	0
"we"	790.317181818182	0
"grabbed"	790.6925454545457	0
